,Column1,Column2,Column3
3611,@Lara_Adejoro,@actionhealthinc,RT
3612,@nov_amit,@CNN,RT
3613,@joe2bees,@joe2bees,Tweet
3614,@matatias,@CNN,RT
3615,@aetiology,@HelenBranswell,RT
3616,@ICHLibGH,@ICHLibGH,Tweet
3617,@lilvasheer,@lilvasheer,Tweet
3618,@andrader,@andrader,Tweet
3619,@Hillamadz,@CNN,RT
3620,@NewCityPatch,@NewCityPatch,Tweet
3621,@RealTimeHack,@RealTimeHack,Tweet
3622,@pandrest,@CNN,RT
3623,@HarrisonPatch,@HarrisonPatch,Tweet
3624,@_islamhussein,@CNN,RT
3625,@NewRoPatch,@NewRoPatch,Tweet
3626,@MN_350,@ClimateReality,RT
3627,@MandolinJoy,@MandolinJoy,Tweet
3628,@TarrytownsPatch,@TarrytownsPatch,Tweet
3629,@wyorgb,@statnews,RT
3630,@Lajanz_cong,@Lajanz_cong,Tweet
3631,@be2xco,@Harvard,RT
3632,@NewRoPatch,@NewRoPatch,Tweet
3633,@njiru_john,@CNN,RT
3634,@OccuWorld,@OccuWorld,Tweet
3635,@bcn_exp,@BlBrTravel,RT
3636,@HarrisonPatch,@HarrisonPatch,Tweet
3637,@NewRoPatch,@NewRoPatch,Tweet
3638,@smurphy2001,@frontlinepbs,RT
3639,@AlokKarDowerah,@JPNadda,RT
3640,@finance_sumlify,@CNN,RT
3641,@Klovn,@Klovn,Tweet
3642,@EpiRen,@EpiRen,Tweet
3643,@tamys46,@STcom,RT
3644,@WrigleyRes,@WrigleyRes,Tweet
3645,@PearlRiverPatch,@PearlRiverPatch,Tweet
3646,@smith_lassen,@ClimateReality,RT
3647,@RealTimeHack,@RealTimeHack,Tweet
3648,@Klovn,@Klovn,Tweet
3649,@instapundit,@jason_pontin,RT
3650,@NyackPatch,@NyackPatch,Tweet
3651,@NyackPatch,@NyackPatch,Tweet
3652,@NyackPatch,@NyackPatch,Tweet
3653,@ECDOH,@NSC44,RT
3654,@fratucci,@CNN,RT
3655,@Ing_Da,@CNN,RT
3656,@iloveseble,@NYC_Everyday,RT
3657,@iamyemiyezi,@iamyemiyezi,Tweet
3658,@mepalmeiro,@ClimateReality,RT
3659,@updatesvisayas,@updatesvisayas,Tweet
3660,@BzSnow,@nytimes,RT
3661,@LakersGold,@CNN,RT
3662,@marcioapviana,@CNN,RT
3663,@EmergencyBlog,@EmergencyBlog,Tweet
3664,@nov_amit,@CNN,RT
3665,@marcioapviana,@CNN,RT
3666,@MN_350,@ClimateReality,RT
3667,@NewCityPatch,@NewCityPatch,Tweet
3668,@fratucci,@CNN,RT
3669,@PearlRiverPatch,@PearlRiverPatch,Tweet
3670,@dh_a_heller,@WHO,RT
3671,@DRBarton_Stocks,@DRBarton_Stocks,Tweet
3672,@wyorgb,@statnews,RT
3673,@smurphy2001,@frontlinepbs,RT
3674,@Hillamadz,@CNN,RT
3675,@wyorgb,@scicurious,RT
3676,@bonelam,@CNN,RT
3677,@ECDOH,@NSC44,RT
3678,@NewRoPatch,@NewRoPatch,Tweet
3679,@RealTimeHack,@RealTimeHack,Tweet
3680,@BzSnow,@nytimes,RT
3681,@rodolfoasar,@LuisEEcobar,RT
3682,@muryi16,@muryi16,Tweet
3683,@DailyPublius,@DailyPublius,Tweet
3684,@edisonlsm,@CNN,RT
3685,@Lajanz_cong,@Lajanz_cong,Tweet
3686,@Health_UKnews,@Health_UKnews,Tweet
3687,@PearlRiverPatch,@PearlRiverPatch,Tweet
3688,@BBCWomansHour,@bbcworldservice,RT
3689,@edisonlsm,@CNN,RT
3690,@BzSnow,@nytimes,RT
3691,@_islamhussein,@CNN,RT
3692,@PelhamPatch,@PelhamPatch,Tweet
3693,@THilderley,@VIralBuzzNewss,RT
3694,@EmergencyBlog,@EmergencyBlog,Tweet
3695,@ferasanwar24,@CNN,RT
3696,@FinalFenwayFict,@FinalFenwayFict,Tweet
3697,@finance_sumlify,@CNN,RT
3698,@Victoria_Donlin,@CNN,RT
3699,@NewCityPatch,@NewCityPatch,Tweet
3700,@mepalmeiro,@ClimateReality,RT
3701,@veena725,@WHO,RT
3702,@coldestwinters,@coldestwinters,Tweet
3703,@jcrestani,@nytimes,RT
3704,@ArunkarthikcAK1,@nytimes,RT
3705,@FinalFenwayFict,@FinalFenwayFict,Tweet
3706,@jcrestani,@nytimes,RT
3707,@NewCityPatch,@NewCityPatch,Tweet
3708,@tamys46,@STcom,RT
3709,@aetiology,@HelenBranswell,RT
3710,@UVAResearchPark,@UVAResearchPark,Tweet
3711,@SMolloyDVM,@Westxgal,RT
3712,@lisabari,@lisabari,Tweet
3713,@hakeem_mahak,@kashmir_rise,RT
3714,@ECDOH,@NSC44,RT
3715,@_Dirty_Water_,@_Dirty_Water_,Tweet
3716,@GinaInTheBurg,@AP,RT
3717,@BBCWomansHour,@bbcworldservice,RT
3718,@NyackPatch,@NyackPatch,Tweet
3719,@bedkatonahpatch,@bedkatonahpatch,Tweet
3720,@tamys46,@STcom,RT
3721,@YarnitaRdz,@ClimateReality,RT
3722,@PelhamPatch,@PelhamPatch,Tweet
3723,@RainerKurlemann,@HelenBranswell,RT
3724,@onahunttoday,@onahunttoday,Tweet
3725,@PearlRiverPatch,@PearlRiverPatch,Tweet
3726,@RainerKurlemann,@HelenBranswell,RT
3727,@ICHLibGH,@ICHLibGH,Tweet
3728,@FinalFenwayFict,@FinalFenwayFict,Tweet
3729,@smurphy2001,@frontlinepbs,RT
3730,@smurphy2001,@frontlinepbs,RT
3731,@HillaryKenyon,@CNN,RT
3732,@TraveleadsUK,@TraveleadsUK,Tweet
3733,@njiru_john,@CNN,RT
3734,@bcn_exp,@BlBrTravel,RT
3735,@TraveleadsUK,@TraveleadsUK,Tweet
3736,@NyackPatch,@NyackPatch,Tweet
3737,@be2xco,@Harvard,RT
3738,@EmergencyBlog,@EmergencyBlog,Tweet
3739,@instapundit,@jason_pontin,RT
3740,@nov_amit,@CNN,RT
3741,@AlokKarDowerah,@JPNadda,RT
3742,@NRInstitute,@UniGreenwich,RT
3743,@HVPatch,@HVPatch,Tweet
3744,@DailyPublius,@DailyPublius,Tweet
3745,@lillyvelez28,@nytimes,RT
3746,@EmergencyBlog,@EmergencyBlog,Tweet
3747,@DataAndDataViz,@jsvine,RT
3748,@smurphy2001,@frontlinepbs,RT
3749,@dh_a_heller,@WHO,RT
3750,@CraigCo62,@CraigCo62,Tweet
3751,@HVPatch,@HVPatch,Tweet
3752,@lisabari,@lisabari,Tweet
3753,@HeadsOrHeadsWeb,@CNN,RT
3754,@LarchmontPatch,@LarchmontPatch,Tweet
3755,@UVAResearchPark,@UVAResearchPark,Tweet
3756,@RivertownsPatch,@RivertownsPatch,Tweet
3757,@bjongrk,@CNN,RT
3758,@mepalmeiro,@ClimateReality,RT
3759,@PearlRiverPatch,@PearlRiverPatch,Tweet
3760,@updatesvisayas,@updatesvisayas,Tweet
3761,@RivertownsPatch,@RivertownsPatch,Tweet
3762,@instapundit,@jason_pontin,RT
3763,@iamyemiyezi,@iamyemiyezi,Tweet
3764,@lisabari,@lisabari,Tweet
3765,@dh_a_heller,@WHO,RT
3766,@Bettymartinuk,@Newsweek,RT
3767,@diboua,@CNN,RT
3768,@DrRobertGlatter,@bermaninstitute,RT
3769,@bjongrk,@CNN,RT
3770,@NewCityPatch,@NewCityPatch,Tweet
3771,@bcn_exp,@BlBrTravel,RT
3772,@EpiRen,@EpiRen,Tweet
3773,@HillaryKenyon,@CNN,RT
3774,@Lara_Adejoro,@actionhealthinc,RT
3775,@TraveleadsUK,@TraveleadsUK,Tweet
3776,@instapundit,@jason_pontin,RT
3777,@THilderley,@VIralBuzzNewss,RT
3778,@DailyPublius,@DailyPublius,Tweet
3779,@ScarsdalePatch,@ScarsdalePatch,Tweet
3780,@ECDOH,@NSC44,RT
3781,@ColumbiaMSPH,@cuepidemiology,RT
3782,@_Dirty_Water_,@_Dirty_Water_,Tweet
3783,@UVAResearchPark,@UVAResearchPark,Tweet
3784,@smurphy2001,@frontlinepbs,RT
3785,@PelhamPatch,@PelhamPatch,Tweet
3786,@MujibG,@MujibG,Tweet
3787,@fratucci,@CNN,RT
3788,@racketnews,@racketnews,Tweet
3789,@LakersGold,@CNN,RT
3790,@NewCityPatch,@NewCityPatch,Tweet
3791,@fractalbears,@fractalbears,Tweet
3792,@smurphy2001,@frontlinepbs,RT
3793,@bjongrk,@CNN,RT
3794,@GinaInTheBurg,@AP,RT
3795,@RealTimeHack,@RealTimeHack,Tweet
3796,@lillyvelez28,@nytimes,RT
3797,@BAinDiplomacy,@BAinDiplomacy,Tweet
3798,@DrRobertGlatter,@bermaninstitute,RT
3799,@DrRobertGlatter,@bermaninstitute,RT
3800,@nov_amit,@CNN,RT
3801,@RainerKurlemann,@HelenBranswell,RT
3802,@be2xco,@Harvard,RT
3803,@SportsDayOnline,@SportsDayOnline,Tweet
3804,@HarrisonPatch,@HarrisonPatch,Tweet
3805,@nicolewesth,@nicolewesth,Tweet
3806,@miepsja,@miepsja,Tweet
3807,@miepsja,@miepsja,Tweet
3808,@HeadsOrHeadsWeb,@CNN,RT
3809,@bunovynevaz,@bunovynevaz,Tweet
3810,@njiru_john,@CNN,RT
3811,@callmemalig,@ajplus,RT
3812,@THilderley,@VIralBuzzNewss,RT
3813,@ScarsdalePatch,@ScarsdalePatch,Tweet
3814,@HillaryKenyon,@CNN,RT
3815,@mepalmeiro,@ClimateReality,RT
3816,@HVPatch,@HVPatch,Tweet
3817,@TraveleadsUK,@TraveleadsUK,Tweet
3818,@MandolinJoy,@MandolinJoy,Tweet
3819,@hakeem_mahak,@kashmir_rise,RT
3820,@RivertownsPatch,@RivertownsPatch,Tweet
3821,@nov_amit,@CNN,RT
3822,@smurphy2001,@frontlinepbs,RT
3823,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3824,@ConversationUK,@ConversationUK,Tweet
3825,@_Dirty_Water_,@_Dirty_Water_,Tweet
3826,@WrigleyRes,@WrigleyRes,Tweet
3827,@ConversationUK,@ConversationUK,Tweet
3828,@nicolewesth,@nicolewesth,Tweet
3829,@fratucci,@CNN,RT
3830,@lisabari,@lisabari,Tweet
3831,@racketnews,@racketnews,Tweet
3832,@SMolloyDVM,@Westxgal,RT
3833,@HillaryKenyon,@CNN,RT
3834,@instapundit,@jason_pontin,RT
3835,@wyorgb,@sciam,RT
3836,@ICHLibGH,@ICHLibGH,Tweet
3837,@LarchmontPatch,@LarchmontPatch,Tweet
3838,@PChesterPatch,@PChesterPatch,Tweet
3839,@iloveseble,@NYC_Everyday,RT
3840,@HeadsOrHeadsWeb,@CNN,RT
3841,@bedkatonahpatch,@bedkatonahpatch,Tweet
3842,@matatias,@CNN,RT
3843,@bcn_exp,@BlBrTravel,RT
3844,@TaraDow2,@VIralBuzzNewss,RT
3845,@PearlRiverPatch,@PearlRiverPatch,Tweet
3846,@TarrytownsPatch,@TarrytownsPatch,Tweet
3847,@sthi1285,@sthi1285,Tweet
3848,@EpiRen,@EpiRen,Tweet
3849,@wyorgb,@scicurious,RT
3850,@robinfclark,@nytimes,RT
3851,@iamyemiyezi,@iamyemiyezi,Tweet
3852,@francisdias2401,@CNN,RT
3853,@Simar512,@Simar512,Tweet
3854,@YorktownPatch,@YorktownPatch,Tweet
3855,@iamyemiyezi,@iamyemiyezi,Tweet
3856,@Lajanz_cong,@Lajanz_cong,Tweet
3857,@racketnews,@racketnews,Tweet
3858,@MN_350,@ClimateReality,RT
3859,@jgolden08,@jgolden08,Tweet
3860,@nicolewesth,@nicolewesth,Tweet
3861,@Ing_Da,@CNN,RT
3862,@sthi1285,@sthi1285,Tweet
3863,@bjongrk,@CNN,RT
3864,@pandrest,@CNN,RT
3865,@PearlRiverPatch,@PearlRiverPatch,Tweet
3866,@AlokKarDowerah,@JPNadda,RT
3867,@RPKSkin,@RPKSkin,Tweet
3868,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3869,@T_GC11,@T_GC11,Tweet
3870,@TarrytownsPatch,@TarrytownsPatch,Tweet
3871,@NyackPatch,@NyackPatch,Tweet
3872,@wyorgb,@sciam,RT
3873,@bedkatonahpatch,@bedkatonahpatch,Tweet
3874,@smurphy2001,@frontlinepbs,RT
3875,@nicolewesth,@nicolewesth,Tweet
3876,@smith_lassen,@ClimateReality,RT
3877,@HarrisonPatch,@HarrisonPatch,Tweet
3878,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3879,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3880,@lisabari,@lisabari,Tweet
3881,@aetiology,@HelenBranswell,RT
3882,@BAinDiplomacy,@BAinDiplomacy,Tweet
3883,@callmemalig,@ajplus,RT
3884,@dh_a_heller,@WHO,RT
3885,@wyorgb,@scicurious,RT
3886,@MandolinJoy,@MandolinJoy,Tweet
3887,@bedkatonahpatch,@bedkatonahpatch,Tweet
3888,@racketnews,@racketnews,Tweet
3889,@ColumbiaMSPH,@cuepidemiology,RT
3890,@CraigCo62,@CraigCo62,Tweet
3891,@BzSnow,@nytimes,RT
3892,@lillyvelez28,@nytimes,RT
3893,@Health_UKnews,@Health_UKnews,Tweet
3894,@THilderley,@VIralBuzzNewss,RT
3895,@DailyPublius,@DailyPublius,Tweet
3896,@NewCityPatch,@NewCityPatch,Tweet
3897,@Health_UKnews,@Health_UKnews,Tweet
3898,@DailyPublius,@DailyPublius,Tweet
3899,@DrRobertGlatter,@bermaninstitute,RT
3900,@SuruGeeta,@VaibhavHariom,RT
3901,@PelhamPatch,@PelhamPatch,Tweet
3902,@YorktownPatch,@YorktownPatch,Tweet
3903,@SuruGeeta,@VaibhavHariom,RT
3904,@lillyvelez28,@nytimes,RT
3905,@ColumbiaMSPH,@cuepidemiology,RT
3906,@dlNewZealand,@dlNewZealand,Tweet
3907,@updatesvisayas,@updatesvisayas,Tweet
3908,@instapundit,@jason_pontin,RT
3909,@RealTimeHack,@RealTimeHack,Tweet
3910,@marcioapviana,@CNN,RT
3911,@BizTravelUK,@TraveleadsUK,RT
3912,@nicolewesth,@nicolewesth,Tweet
3913,@DrRobertGlatter,@bermaninstitute,RT
3914,@NyackPatch,@NyackPatch,Tweet
3915,@_Dirty_Water_,@_Dirty_Water_,Tweet
3916,@sthi1285,@sthi1285,Tweet
3917,@RivertownsPatch,@RivertownsPatch,Tweet
3918,@NyackPatch,@NyackPatch,Tweet
3919,@AnnemarieVtW,@AnnemarieVtW,Tweet
3920,@bonelam,@CNN,RT
3921,@MandolinJoy,@MandolinJoy,Tweet
3922,@a_den_hartog,@a_den_hartog,Tweet
3923,@DrRobertGlatter,@bermaninstitute,RT
3924,@BBCWomansHour,@bbcworldservice,RT
3925,@RivertownsPatch,@RivertownsPatch,Tweet
3926,@francisdias2401,@CNN,RT
3927,@bonelam,@CNN,RT
3928,@PelhamPatch,@PelhamPatch,Tweet
3929,@pandrest,@CNN,RT
3930,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3931,@TraveleadsUK,@TraveleadsUK,Tweet
3932,@a_den_hartog,@a_den_hartog,Tweet
3933,@BronxvillePatch,@BronxvillePatch,Tweet
3934,@UVAResearchPark,@UVAResearchPark,Tweet
3935,@RainerKurlemann,@HelenBranswell,RT
3936,@teddavid,@teddavid,Tweet
3937,@Hillamadz,@CNN,RT
3938,@TraveleadsUK,@TraveleadsUK,Tweet
3939,@_Dirty_Water_,@_Dirty_Water_,Tweet
3940,@THilderley,@VIralBuzzNewss,RT
3941,@Hillamadz,@CNN,RT
3942,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
3943,@ICHLibGH,@ICHLibGH,Tweet
3944,@bjongrk,@CNN,RT
3945,@bedkatonahpatch,@bedkatonahpatch,Tweet
3946,@naijakonnect,@naijakonnect,Tweet
3947,@BizTravelUK,@TraveleadsUK,RT
3948,@Health_UKnews,@Health_UKnews,Tweet
3949,@EmergencyBlog,@EmergencyBlog,Tweet
3950,@Hillamadz,@CNN,RT
3951,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
3952,@tamys46,@STcom,RT
3953,@bcn_exp,@BlBrTravel,RT
3954,@Bettymartinuk,@Newsweek,RT
3955,@HarrisonPatch,@HarrisonPatch,Tweet
3956,@RealTimeHack,@RealTimeHack,Tweet
3957,@ColumbiaMSPH,@cuepidemiology,RT
3958,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3959,@Victoria_Donlin,@CNN,RT
3960,@aetiology,@HelenBranswell,RT
3961,@hakeem_mahak,@kashmir_rise,RT
3962,@LarchmontPatch,@LarchmontPatch,Tweet
3963,@ECDOH,@NSC44,RT
3964,@TraveleadsUK,@TraveleadsUK,Tweet
3965,@edisonlsm,@CNN,RT
3966,@fodido,@CNN,RT
3967,@EpiRen,@EpiRen,Tweet
3968,@BAinDiplomacy,@BAinDiplomacy,Tweet
3969,@ConversationUK,@ConversationUK,Tweet
3970,@mepalmeiro,@ClimateReality,RT
3971,@BzSnow,@nytimes,RT
3972,@UVAResearchPark,@UVAResearchPark,Tweet
3973,@racketnews,@racketnews,Tweet
3974,@lisabari,@lisabari,Tweet
3975,@PelhamPatch,@PelhamPatch,Tweet
3976,@bonelam,@CNN,RT
3977,@Hillamadz,@CNN,RT
3978,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3979,@BronxvillePatch,@BronxvillePatch,Tweet
3980,@PierreChrist_,@CNN,RT
3981,@Lara_Adejoro,@actionhealthinc,RT
3982,@NyackPatch,@NyackPatch,Tweet
3983,@PierreChrist_,@CNN,RT
3984,@bcn_exp,@BlBrTravel,RT
3985,@Hillamadz,@CNN,RT
3986,@THilderley,@VIralBuzzNewss,RT
3987,@BronxvillePatch,@BronxvillePatch,Tweet
3988,@HVPatch,@HVPatch,Tweet
3989,@bedkatonahpatch,@bedkatonahpatch,Tweet
3990,@bedkatonahpatch,@bedkatonahpatch,Tweet
3991,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
3992,@dh_a_heller,@WHO,RT
3993,@lillyvelez28,@nytimes,RT
3994,@tamys46,@STcom,RT
3995,@marcioapviana,@CNN,RT
3996,@TaraDow2,@VIralBuzzNewss,RT
3997,@TraveleadsUK,@TraveleadsUK,Tweet
3998,@a_den_hartog,@a_den_hartog,Tweet
3999,@LarchmontPatch,@LarchmontPatch,Tweet
4000,@bjongrk,@CNN,RT
4001,@HVPatch,@HVPatch,Tweet
4002,@lisabari,@lisabari,Tweet
4003,@HarrisonPatch,@HarrisonPatch,Tweet
4004,@UVAResearchPark,@UVAResearchPark,Tweet
4005,@pandrest,@CNN,RT
4006,@Klovn,@Klovn,Tweet
4007,@callmemalig,@ajplus,RT
4008,@nov_amit,@CNN,RT
4009,@nicolewesth,@nicolewesth,Tweet
4010,@lilvasheer,@lilvasheer,Tweet
4011,@smurphy2001,@frontlinepbs,RT
4012,@EpiRen,@EpiRen,Tweet
4013,@RainerKurlemann,@HelenBranswell,RT
4014,@BAinDiplomacy,@BAinDiplomacy,Tweet
4015,@callmemalig,@ajplus,RT
4016,@QueenofBasPays,@QueenofBasPays,Tweet
4017,@fractalbears,@fractalbears,Tweet
4018,@Ing_Da,@CNN,RT
4019,@PearlRiverPatch,@PearlRiverPatch,Tweet
4020,@veena725,@WHO,RT
4021,@CraigCo62,@CraigCo62,Tweet
4022,@UwNoah,@UwNoah,Tweet
4023,@PearlRiverPatch,@PearlRiverPatch,Tweet
4024,@jcrestani,@nytimes,RT
4025,@RainerKurlemann,@HelenBranswell,RT
4026,@NewCityPatch,@NewCityPatch,Tweet
4027,@BBCWomansHour,@bbcworldservice,RT
4028,@teddavid,@teddavid,Tweet
4029,@Klovn,@Klovn,Tweet
4030,@callmemalig,@ajplus,RT
4031,@NyackPatch,@NyackPatch,Tweet
4032,@bunovynevaz,@bunovynevaz,Tweet
4033,@RealTimeHack,@RealTimeHack,Tweet
4034,@NyackPatch,@NyackPatch,Tweet
4035,@Simar512,@Simar512,Tweet
4036,@ICHLibGH,@ICHLibGH,Tweet
4037,@wyorgb,@scicurious,RT
4038,@iamyemiyezi,@iamyemiyezi,Tweet
4039,@Klovn,@Klovn,Tweet
4040,@DrRobertGlatter,@bermaninstitute,RT
4041,@Health_UKnews,@Health_UKnews,Tweet
4042,@Health_UKnews,@Health_UKnews,Tweet
4043,@HVPatch,@HVPatch,Tweet
4044,@racketnews,@racketnews,Tweet
4045,@NRInstitute,@UniGreenwich,RT
4046,@lisabari,@lisabari,Tweet
4047,@dh_a_heller,@WHO,RT
4048,@Health_UKnews,@Health_UKnews,Tweet
4049,@DrRobertGlatter,@bermaninstitute,RT
4050,@THilderley,@VIralBuzzNewss,RT
4051,@PearlRiverPatch,@PearlRiverPatch,Tweet
4052,@NyackPatch,@NyackPatch,Tweet
4053,@HVPatch,@HVPatch,Tweet
4054,@NyackPatch,@NyackPatch,Tweet
4055,@fractalbears,@fractalbears,Tweet
4056,@Simar512,@Simar512,Tweet
4057,@lillyvelez28,@nytimes,RT
4058,@PChesterPatch,@PChesterPatch,Tweet
4059,@PearlRiverPatch,@PearlRiverPatch,Tweet
4060,@veena725,@WHO,RT
4061,@SportsDayOnline,@SportsDayOnline,Tweet
4062,@BAinDiplomacy,@BAinDiplomacy,Tweet
4063,@PChesterPatch,@PChesterPatch,Tweet
4064,@TraveleadsUK,@TraveleadsUK,Tweet
4065,@bjongrk,@CNN,RT
4066,@wyorgb,@statnews,RT
4067,@HarrisonPatch,@HarrisonPatch,Tweet
4068,@UwNoah,@UwNoah,Tweet
4069,@wyorgb,@sciam,RT
4070,@JFairBairnLLJ,@JFairBairnLLJ,Tweet
4071,@RealTimeHack,@RealTimeHack,Tweet
4072,@alfa_alfio,@alfa_alfio,Tweet
4073,@RivertownsPatch,@RivertownsPatch,Tweet
4074,@HeadsOrHeadsWeb,@CNN,RT
4075,@_Dirty_Water_,@_Dirty_Water_,Tweet
4076,@RivertownsPatch,@RivertownsPatch,Tweet
4077,@njiru_john,@CNN,RT
4078,@WindsorDw,@onahunttoday,RT
4079,@RealTimeHack,@RealTimeHack,Tweet
4080,@BAinDiplomacy,@BAinDiplomacy,Tweet
4081,@be2xco,@Harvard,RT
4082,@NewRoPatch,@NewRoPatch,Tweet
4083,@joe2bees,@joe2bees,Tweet
4084,@teddavid,@teddavid,Tweet
4085,@instapundit,@jason_pontin,RT
4086,@DrRobertGlatter,@bermaninstitute,RT
4087,@PelhamPatch,@PelhamPatch,Tweet
4088,@MujibG,@MujibG,Tweet
4089,@updatesvisayas,@updatesvisayas,Tweet
4090,@BzSnow,@nytimes,RT
4091,@SMolloyDVM,@Westxgal,RT
4092,@PierreChrist_,@CNN,RT
4093,@finance_sumlify,@CNN,RT
4094,@YorktownPatch,@YorktownPatch,Tweet
4095,@OccuWorld,@OccuWorld,Tweet
4096,@edisonlsm,@CNN,RT
4097,@BizTravelUK,@TraveleadsUK,RT
4098,@bcn_exp,@BlBrTravel,RT
4099,@Bettymartinuk,@Newsweek,RT
4100,@updatesvisayas,@updatesvisayas,Tweet
4101,@iamyemiyezi,@iamyemiyezi,Tweet
4102,@callmemalig,@ajplus,RT
4103,@HVPatch,@HVPatch,Tweet
4104,@RivertownsPatch,@RivertownsPatch,Tweet
4105,@HarrisonPatch,@HarrisonPatch,Tweet
4106,@updatesvisayas,@updatesvisayas,Tweet
4107,@GinaInTheBurg,@AP,RT
4108,@Victoria_Donlin,@CNN,RT
4109,@AlokKarDowerah,@JPNadda,RT
4110,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
4111,@MandolinJoy,@MandolinJoy,Tweet
4112,@predictech,@CDCgov,RT
4113,@fratucci,@CNN,RT
4114,@HeadsOrHeadsWeb,@CNN,RT
4115,@SuruGeeta,@VaibhavHariom,RT
4116,@veena725,@WHO,RT
4117,@bonelam,@CNN,RT
4118,@wyorgb,@scicurious,RT
4119,@amancool5,@RonBanter,RT
4120,@be2xco,@Harvard,RT
4121,@EmergencyBlog,@EmergencyBlog,Tweet
4122,@aetiology,@HelenBranswell,RT
4123,@HillaryKenyon,@CNN,RT
4124,@PearlRiverPatch,@PearlRiverPatch,Tweet
4125,@lillyvelez28,@nytimes,RT
4126,@PelhamPatch,@PelhamPatch,Tweet
4127,@fractalbears,@fractalbears,Tweet
4128,@_Dirty_Water_,@_Dirty_Water_,Tweet
4129,@GinaInTheBurg,@AP,RT
4130,@HarrisonPatch,@HarrisonPatch,Tweet
4131,@bcn_exp,@BlBrTravel,RT
4132,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
4133,@finance_sumlify,@CNN,RT
4134,@PChesterPatch,@PChesterPatch,Tweet
4135,@RainerKurlemann,@HelenBranswell,RT
4136,@DrRobertGlatter,@bermaninstitute,RT
4137,@fratucci,@CNN,RT
4138,@ChapKiscoPatch,@ChapKiscoPatch,Tweet
4139,@matatias,@CNN,RT
4140,@THilderley,@VIralBuzzNewss,RT
4141,@SuruGeeta,@VaibhavHariom,RT
4142,@wyorgb,@scicurious,RT
4143,@PChesterPatch,@PChesterPatch,Tweet
4144,@Hillamadz,@CNN,RT
4145,@iloveseble,@NYC_Everyday,RT
4146,@alfa_alfio,@alfa_alfio,Tweet
4147,@DailyPublius,@DailyPublius,Tweet
4148,@RivertownsPatch,@RivertownsPatch,Tweet
4149,@diboua,@CNN,RT
4150,@jgolden08,@jgolden08,Tweet
4151,@diboua,@CNN,RT
4152,@racketnews,@racketnews,Tweet
4153,@OccuWorld,@OccuWorld,Tweet
4154,@DrRobertGlatter,@bermaninstitute,RT
4155,@mepalmeiro,@ClimateReality,RT
4156,@bcn_exp,@BlBrTravel,RT
4157,@coldestwinters,@coldestwinters,Tweet
4158,@AlokKarDowerah,@JPNadda,RT
4159,@wyorgb,@statnews,RT
4160,@updatesvisayas,@updatesvisayas,Tweet
4161,@onahunttoday,@onahunttoday,Tweet
4162,@miepsja,@miepsja,Tweet
4163,@NewCityPatch,@NewCityPatch,Tweet
4164,@OccuWorld,@OccuWorld,Tweet
4165,@fratucci,@CNN,RT
4166,@MN_350,@ClimateReality,RT
4167,@BBCWomansHour,@bbcworldservice,RT
4168,@HeadsOrHeadsWeb,@CNN,RT
4169,@nicolewesth,@nicolewesth,Tweet
4170,@UwNoah,@UwNoah,Tweet
4171,@matatias,@CNN,RT
4172,@njiru_john,@CNN,RT
4173,@Lajanz_cong,@Lajanz_cong,Tweet
4174,@miepsja,@miepsja,Tweet
4175,@GinaInTheBurg,@AP,RT
4176,@FinalFenwayFict,@FinalFenwayFict,Tweet
4177,@BizTravelUK,@TraveleadsUK,RT
4178,@ScarsdalePatch,@ScarsdalePatch,Tweet
4179,@RivertownsPatch,@RivertownsPatch,Tweet
4180,@lisabari,@lisabari,Tweet
4181,@nicolewesth,@nicolewesth,Tweet
4182,@ICHLibGH,@ICHLibGH,Tweet
4183,@fractalbears,@fractalbears,Tweet
4184,@bcn_exp,@BlBrTravel,RT
4185,@NyackPatch,@NyackPatch,Tweet
4186,@RivertownsPatch,@RivertownsPatch,Tweet
4187,@LarchmontPatch,@LarchmontPatch,Tweet
4188,@UwNoah,@UwNoah,Tweet
4189,@DrRobertGlatter,@bermaninstitute,RT
4190,@pandrest,@CNN,RT
4191,@CraigCo62,@CraigCo62,Tweet
4192,@ICHLibGH,@ICHLibGH,Tweet
4193,@Health_UKnews,@Health_UKnews,Tweet
4194,@bedkatonahpatch,@bedkatonahpatch,Tweet
4195,@hakeem_mahak,@kashmir_rise,RT
4196,@hakeem_mahak,@kashmir_rise,RT
4197,@miepsja,@miepsja,Tweet
4198,@sthi1285,@sthi1285,Tweet
4199,@elizabethsmout,@AmeshAA,RT
4200,@BAinDiplomacy,@BAinDiplomacy,Tweet
4201,@OccuWorld,@OccuWorld,Tweet
4202,@WrigleyRes,@WrigleyRes,Tweet
4203,@NewCityPatch,@NewCityPatch,Tweet
